DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,VISITOR_ACRONYM,HOME_ACRONYM
2023-01-26,Chicago Bulls,96,Charlotte Hornets,111,CHI,CHA
2023-01-26,Cleveland Cavaliers,113,Houston Rockets,95,CLE,HOU
2023-01-26,Dallas Mavericks,99,Phoenix Suns,95,DAL,PHX
2023-01-26,San Antonio Spurs,100,Los Angeles Clippers,138,SAS,LAC
2023-01-27,Milwaukee Bucks,141,Indiana Pacers,131,MIL,IND
2023-01-27,Memphis Grizzlies,100,Minnesota Timberwolves,111,MEM,MIN
2023-01-27,Orlando Magic,105,Miami Heat,110,ORL,MIA
2023-01-27,Cleveland Cavaliers,100,Oklahoma City Thunder,112,CLE,OKC
2023-01-27,Toronto Raptors,117,Golden State Warriors,129,TOR,GSW
2023-01-28,Denver Nuggets,119,Philadelphia 76ers,126,DEN,PHI
2023-01-28,New York Knicks,115,Brooklyn Nets,122,NYK,BKN
2023-01-28,Houston Rockets,117,Detroit Pistons,114,HOU,DET
2023-01-28,Chicago Bulls,128,Orlando Magic,109,CHI,ORL
2023-01-28,Los Angeles Clippers,120,Atlanta Hawks,113,LAC,ATL
2023-01-28,Sacramento Kings,110,Minnesota Timberwolves,117,SAC,MIN
2023-01-28,Washington Wizards,113,New Orleans Pelicans,103,WAS,NOP
2023-01-28,Phoenix Suns,128,San Antonio Spurs,118,PHX,SAS
2023-01-28,Los Angeles Lakers,121,Boston Celtics,125,LAL,BOS
2023-01-28,Dallas Mavericks,100,Utah Jazz,108,DAL,UTA
2023-01-28,Toronto Raptors,123,Portland Trail Blazers,105,TOR,POR
2023-01-29,Miami Heat,117,Charlotte Hornets,122,MIA,CHA
2023-01-29,Indiana Pacers,100,Memphis Grizzlies,112,IND,MEM
2023-01-29,Los Angeles Clippers,99,Cleveland Cavaliers,122,LAC,CLE
2023-01-29,New Orleans Pelicans,110,Milwaukee Bucks,135,NOP,MIL
2023-01-30,Orlando Magic,119,Philadelphia 76ers,109,ORL,PHI
2023-01-30,Los Angeles Lakers,104,Brooklyn Nets,121,LAL,BKN
2023-01-30,Sacramento Kings,118,Minnesota Timberwolves,111,SAC,MIN
2023-01-30,Golden State Warriors,128,Oklahoma City Thunder,120,GSW,OKC
2023-01-30,Washington Wizards,127,San Antonio Spurs,106,WAS,SAS
2023-01-30,Detroit Pistons,105,Dallas Mavericks,111,DET,DAL
2023-01-30,Toronto Raptors,106,Phoenix Suns,114,TOR,PHX
2023-01-30,Atlanta Hawks,125,Portland Trail Blazers,129,ATL,POR
2023-01-31,Miami Heat,100,Cleveland Cavaliers,97,MIA,CLE
2023-01-31,Los Angeles Lakers,129,New York Knicks,123,LAL,NYK
2023-01-31,Los Angeles Clippers,108,Chicago Bulls,103,LAC,CHI
2023-01-31,Charlotte Hornets,115,Milwaukee Bucks,124,CHA,MIL
2023-01-31,New Orleans Pelicans,113,Denver Nuggets,122,NOP,DEN
2023-02-01,Portland Trail Blazers,122,Memphis Grizzlies,112,POR,MEM
2023-02-01,Orlando Magic,94,Philadelphia 76ers,105,ORL,PHI
2023-02-01,Brooklyn Nets,96,Boston Celtics,139,BKN,BOS
2023-02-01,Oklahoma City Thunder,106,Houston Rockets,112,OKC,HOU
2023-02-01,Golden State Warriors,114,Minnesota Timberwolves,119,GSW,MIN
2023-02-01,Sacramento Kings,119,San Antonio Spurs,109,SAC,SAS
2023-02-01,Toronto Raptors,128,Utah Jazz,131,TOR,UTA
2023-02-01,Atlanta Hawks,132,Phoenix Suns,100,ATL,PHX
2023-02-02,Los Angeles Lakers,112,Indiana Pacers,111,LAL,IND
2023-02-02,Memphis Grizzlies,113,Cleveland Cavaliers,128,MEM,CLE
2023-02-02,Miami Heat,104,New York Knicks,106,MIA,NYK
2023-02-02,Charlotte Hornets,98,Chicago Bulls,114,CHA,CHI
2023-02-02,New Orleans Pelicans,106,Dallas Mavericks,111,NOP,DAL
2023-02-02,Golden State Warriors,117,Denver Nuggets,134,GSW,DEN
2023-02-02,Los Angeles Clippers,105,Milwaukee Bucks,106,LAC,MIL
2023-02-03,Charlotte Hornets,112,Detroit Pistons,118,CHA,DET
2023-02-03,Sacramento Kings,104,Indiana Pacers,107,SAC,IND
2023-02-03,Portland Trail Blazers,124,Washington Wizards,116,POR,WAS
2023-02-03,Phoenix Suns,106,Boston Celtics,94,PHX,BOS
2023-02-03,Toronto Raptors,117,Houston Rockets,111,TOR,HOU
2023-02-03,Orlando Magic,127,Minnesota Timberwolves,120,ORL,MIN
2023-02-03,Philadelphia 76ers,137,San Antonio Spurs,125,PHI,SAS
2023-02-03,Atlanta Hawks,115,Utah Jazz,108,ATL,UTA
2023-02-04,Washington Wizards,123,Brooklyn Nets,125,WAS,BKN
2023-02-04,Los Angeles Lakers,126,New Orleans Pelicans,131,LAL,NOP
2023-02-04,Phoenix Suns,116,Detroit Pistons,100,PHX,DET
2023-02-04,Los Angeles Clippers,134,New York Knicks,128,LAC,NYK
2023-02-04,Portland Trail Blazers,121,Chicago Bulls,129,POR,CHI
2023-02-04,Miami Heat,115,Milwaukee Bucks,123,MIA,MIL
2023-02-04,Houston Rockets,121,Oklahoma City Thunder,153,HOU,OKC
2023-02-04,Dallas Mavericks,113,Golden State Warriors,119,DAL,GSW
2023-02-04,Atlanta Hawks,108,Denver Nuggets,128,ATL,DEN
2023-02-05,Orlando Magic,119,Charlotte Hornets,113,ORL,CHA
2023-02-05,Cleveland Cavaliers,122,Indiana Pacers,103,CLE,IND
2023-02-05,Toronto Raptors,106,Memphis Grizzlies,103,TOR,MEM
2023-02-05,Philadelphia 76ers,97,New York Knicks,108,PHI,NYK
2023-02-05,Denver Nuggets,98,Minnesota Timberwolves,128,DEN,MIN
2023-02-05,Sacramento Kings,104,New Orleans Pelicans,136,SAC,NOP
2023-02-06,Boston Celtics,111,Detroit Pistons,99,BOS,DET
2023-02-06,Cleveland Cavaliers,114,Washington Wizards,91,CLE,WAS
2023-02-06,Los Angeles Clippers,124,Brooklyn Nets,116,LAC,BKN
2023-02-06,San Antonio Spurs,104,Chicago Bulls,128,SAS,CHI
2023-02-06,Sacramento Kings,140,Houston Rockets,120,SAC,HOU
2023-02-06,Dallas Mavericks,124,Utah Jazz,111,DAL,UTA
2023-02-06,Oklahoma City Thunder,114,Golden State Warriors,141,OKC,GSW
2023-02-06,Milwaukee Bucks,127,Portland Trail Blazers,108,MIL,POR
2023-02-07,New York Knicks,102,Orlando Magic,98,NYK,ORL
2023-02-07,Phoenix Suns,116,Brooklyn Nets,112,PHX,BKN
2023-02-07,Atlanta Hawks,107,New Orleans Pelicans,116,ATL,NOP
2023-02-07,Chicago Bulls,89,Memphis Grizzlies,104,CHI,MEM
2023-02-07,Minnesota Timberwolves,112,Denver Nuggets,146,MIN,DEN
2023-02-07,Oklahoma City Thunder,133,Los Angeles Lakers,130,OKC,LAL
2023-02-08,Detroit Pistons,85,Cleveland Cavaliers,113,DET,CLE
2023-02-08,Charlotte Hornets,104,Washington Wizards,118,CHA,WAS
2023-02-08,Philadelphia 76ers,99,Boston Celtics,106,PHI,BOS
2023-02-08,Indiana Pacers,111,Miami Heat,116,IND,MIA
2023-02-08,San Antonio Spurs,98,Toronto Raptors,112,SAS,TOR
2023-02-08,Sacramento Kings,130,Houston Rockets,128,SAC,HOU
2023-02-08,Minnesota Timberwolves,143,Utah Jazz,118,MIN,UTA
2023-02-08,Dallas Mavericks,110,Los Angeles Clippers,104,DAL,LAC
2023-02-08,Golden State Warriors,122,Portland Trail Blazers,125,GSW,POR
2023-02-09,Denver Nuggets,104,Orlando Magic,115,DEN,ORL
2023-02-09,Phoenix Suns,107,Atlanta Hawks,116,PHX,ATL
2023-02-09,Chicago Bulls,105,Brooklyn Nets,116,CHI,BKN
2023-02-09,Milwaukee Bucks,115,Los Angeles Lakers,106,MIL,LAL
2023-02-10,San Antonio Spurs,131,Detroit Pistons,138,SAS,DET
2023-02-10,Phoenix Suns,117,Indiana Pacers,104,PHX,IND
2023-02-10,New York Knicks,108,Philadelphia 76ers,119,NYK,PHI
2023-02-10,Charlotte Hornets,116,Boston Celtics,127,CHA,BOS
2023-02-10,Utah Jazz,122,Toronto Raptors,116,UTA,TOR
2023-02-10,Minnesota Timberwolves,107,Memphis Grizzlies,128,MIN,MEM
2023-02-10,Houston Rockets,95,Miami Heat,97,HOU,MIA
2023-02-10,Cleveland Cavaliers,118,New Orleans Pelicans,107,CLE,NOP
2023-02-10,Oklahoma City Thunder,138,Portland Trail Blazers,129,OKC,POR
2023-02-10,Dallas Mavericks,122,Sacramento Kings,114,DAL,SAC
2023-02-10,Milwaukee Bucks,119,Los Angeles Clippers,106,MIL,LAC
2023-02-11,Philadelphia 76ers,101,Brooklyn Nets,98,PHI,BKN
2023-02-11,Denver Nuggets,119,Charlotte Hornets,105,DEN,CHA
2023-02-11,Miami Heat,107,Orlando Magic,103,MIA,ORL
2023-02-11,Indiana Pacers,113,Washington Wizards,127,IND,WAS
2023-02-11,San Antonio Spurs,106,Atlanta Hawks,125,SAS,ATL
2023-02-11,Utah Jazz,120,New York Knicks,126,UTA,NYK
2023-02-11,Chicago Bulls,89,Cleveland Cavaliers,97,CHI,CLE
2023-02-11,Los Angeles Lakers,109,Golden State Warriors,103,LAL,GSW
2023-02-11,Dallas Mavericks,128,Sacramento Kings,133,DAL,SAC
2023-02-12,Memphis Grizzlies,109,Boston Celtics,119,MEM,BOS
2023-02-12,Detroit Pistons,118,Toronto Raptors,119,DET,TOR
2023-02-13,Atlanta Hawks,138,Charlotte Hornets,144,ATL,CHA
2023-02-13,San Antonio Spurs,109,Cleveland Cavaliers,117,SAS,CLE
2023-02-13,Utah Jazz,123,Indiana Pacers,117,UTA,IND
2023-02-13,Houston Rockets,104,Philadelphia 76ers,123,HOU,PHI
2023-02-13,Denver Nuggets,112,Miami Heat,108,DEN,MIA
2023-02-13,Brooklyn Nets,106,New York Knicks,124,BKN,NYK
2023-02-13,Orlando Magic,100,Chicago Bulls,91,ORL,CHI
2023-02-13,New Orleans Pelicans,103,Oklahoma City Thunder,100,NOP,OKC
2023-02-13,Minnesota Timberwolves,124,Dallas Mavericks,121,MIN,DAL
2023-02-13,Washington Wizards,126,Golden State Warriors,135,WAS,GSW
2023-02-13,Los Angeles Lakers,115,Portland Trail Blazers,127,LAL,POR
2023-02-14,Boston Celtics,125,Milwaukee Bucks,131,BOS,MIL
2023-02-14,Orlando Magic,113,Toronto Raptors,123,ORL,TOR
2023-02-14,Sacramento Kings,109,Phoenix Suns,120,SAC,PHX
2023-02-14,Golden State Warriors,124,Los Angeles Clippers,134,GSW,LAC
2023-02-14,Washington Wizards,126,Portland Trail Blazers,101,WAS,POR
2023-02-15,San Antonio Spurs,110,Charlotte Hornets,120,SAS,CHA
2023-02-15,Chicago Bulls,113,Indiana Pacers,117,CHI,IND
2023-02-15,New York Knicks,122,Atlanta Hawks,101,NYK,ATL
2023-02-15,Detroit Pistons,109,Boston Celtics,127,DET,BOS
2023-02-15,Miami Heat,105,Brooklyn Nets,116,MIA,BKN
2023-02-15,Cleveland Cavaliers,112,Philadelphia 76ers,118,CLE,PHI
2023-02-15,Utah Jazz,111,Memphis Grizzlies,117,UTA,MEM
2023-02-15,Houston Rockets,96,Oklahoma City Thunder,133,HOU,OKC
2023-02-15,Dallas Mavericks,109,Denver Nuggets,118,DAL,DEN
2023-02-15,New Orleans Pelicans,102,Los Angeles Lakers,120,NOP,LAL
2023-02-16,Milwaukee Bucks,112,Chicago Bulls,100,MIL,CHI
2023-02-16,Washington Wizards,114,Minnesota Timberwolves,106,WAS,MIN
2023-02-16,Los Angeles Clippers,116,Phoenix Suns,107,LAC,PHX
2023-02-23,Denver Nuggets,115,Cleveland Cavaliers,109,DEN,CLE
2023-02-23,Boston Celtics,142,Indiana Pacers,138,BOS,IND
2023-02-23,Detroit Pistons,106,Orlando Magic,108,DET,ORL
2023-02-23,Memphis Grizzlies,105,Philadelphia 76ers,110,MEM,PHI
2023-02-23,New Orleans Pelicans,110,Toronto Raptors,115,NOP,TOR
2023-02-23,San Antonio Spurs,116,Dallas Mavericks,142,SAS,DAL
2023-02-23,Oklahoma City Thunder,119,Utah Jazz,120,OKC,UTA
2023-02-23,Golden State Warriors,111,Los Angeles Lakers,124,GSW,LAL
2023-02-23,Portland Trail Blazers,116,Sacramento Kings,133,POR,SAC
2023-02-24,New York Knicks,115,Washington Wizards,109,NYK,WAS
2023-02-24,Cleveland Cavaliers,119,Atlanta Hawks,136,CLE,ATL
2023-02-24,Miami Heat,99,Milwaukee Bucks,128,MIA,MIL
2023-02-24,Brooklyn Nets,87,Chicago Bulls,131,BKN,CHI
2023-02-24,Charlotte Hornets,121,Minnesota Timberwolves,113,CHA,MIN
2023-02-24,Houston Rockets,101,Golden State Warriors,116,HOU,GSW
2023-02-24,Oklahoma City Thunder,115,Phoenix Suns,124,OKC,PHX
2023-02-24,Sacramento Kings,176,Los Angeles Clippers,175,SAC,LAC
2023-02-25,Toronto Raptors,95,Detroit Pistons,91,TOR,DET
2023-02-25,Miami Heat,103,Charlotte Hornets,108,MIA,CHA
2023-02-25,Indiana Pacers,121,Orlando Magic,108,IND,ORL
2023-02-25,New Orleans Pelicans,106,New York Knicks,128,NOP,NYK
2023-02-25,Denver Nuggets,94,Memphis Grizzlies,112,DEN,MEM
2023-02-25,Boston Celtics,110,Philadelphia 76ers,107,BOS,PHI
2023-02-25,San Antonio Spurs,102,Utah Jazz,118,SAS,UTA
2023-02-26,Phoenix Suns,101,Milwaukee Bucks,104,PHX,MIL
2023-02-26,Brooklyn Nets,127,Atlanta Hawks,129,BKN,ATL
2023-02-26,Washington Wizards,82,Chicago Bulls,102,WAS,CHI
2023-02-26,Los Angeles Lakers,111,Dallas Mavericks,108,LAL,DAL
2023-02-26,Toronto Raptors,93,Cleveland Cavaliers,118,TOR,CLE
2023-02-26,Sacramento Kings,124,Oklahoma City Thunder,115,SAC,OKC
2023-02-26,Minnesota Timberwolves,104,Golden State Warriors,109,MIN,GSW
2023-02-26,Houston Rockets,114,Portland Trail Blazers,131,HOU,POR
2023-02-26,Los Angeles Clippers,124,Denver Nuggets,134,LAC,DEN
2023-02-27,Detroit Pistons,106,Charlotte Hornets,117,DET,CHA
2023-02-27,Miami Heat,101,Philadelphia 76ers,99,MIA,PHI
2023-02-27,Boston Celtics,94,New York Knicks,109,BOS,NYK
2023-02-27,Orlando Magic,101,New Orleans Pelicans,93,ORL,NOP
2023-02-28,Washington Wizards,119,Atlanta Hawks,116,WAS,ATL
2023-02-28,Milwaukee Bucks,118,Brooklyn Nets,104,MIL,BKN
2023-02-28,Los Angeles Lakers,109,Memphis Grizzlies,121,LAL,MEM
2023-02-28,Chicago Bulls,98,Toronto Raptors,104,CHI,TOR
2023-02-28,Denver Nuggets,133,Houston Rockets,112,DEN,HOU
2023-02-28,Sacramento Kings,123,Oklahoma City Thunder,117,SAC,OKC
2023-02-28,Indiana Pacers,124,Dallas Mavericks,122,IND,DAL
2023-02-28,San Antonio Spurs,102,Utah Jazz,94,SAS,UTA
2023-02-28,Portland Trail Blazers,105,Golden State Warriors,123,POR,GSW
2023-02-28,Minnesota Timberwolves,108,Los Angeles Clippers,101,MIN,LAC
2023-03-01,Phoenix Suns,105,Charlotte Hornets,91,PHX,CHA
2023-03-01,Chicago Bulls,117,Detroit Pistons,115,CHI,DET
2023-03-01,Cleveland Cavaliers,113,Boston Celtics,117,CLE,BOS
2023-03-01,Philadelphia 76ers,119,Miami Heat,96,PHI,MIA
2023-03-01,Brooklyn Nets,118,New York Knicks,142,BKN,NYK
2023-03-01,Memphis Grizzlies,113,Houston Rockets,99,MEM,HOU
2023-03-01,Orlando Magic,117,Milwaukee Bucks,139,ORL,MIL
2023-03-01,Los Angeles Lakers,123,Oklahoma City Thunder,117,LAL,OKC
2023-03-01,New Orleans Pelicans,121,Portland Trail Blazers,110,NOP,POR
2023-03-02,Toronto Raptors,108,Washington Wizards,119,TOR,WAS
2023-03-02,Philadelphia 76ers,126,Dallas Mavericks,133,PHI,DAL
2023-03-02,Indiana Pacers,99,San Antonio Spurs,110,IND,SAS
2023-03-02,Los Angeles Clippers,91,Golden State Warriors,115,LAC,GSW
2023-03-03,Orlando Magic,117,Charlotte Hornets,106,ORL,CHA
2023-03-03,Portland Trail Blazers,111,Atlanta Hawks,129,POR,ATL
2023-03-03,Brooklyn Nets,115,Boston Celtics,105,BKN,BOS
2023-03-03,Phoenix Suns,125,Chicago Bulls,104,PHX,CHI
2023-03-03,New York Knicks,122,Miami Heat,120,NYK,MIA
2023-03-03,Utah Jazz,103,Oklahoma City Thunder,130,UTA,OKC
2023-03-03,Memphis Grizzlies,97,Denver Nuggets,113,MEM,DEN
2023-03-03,New Orleans Pelicans,99,Golden State Warriors,108,NOP,GSW
2023-03-03,Los Angeles Clippers,127,Sacramento Kings,128,LAC,SAC
2023-03-03,Minnesota Timberwolves,110,Los Angeles Lakers,102,MIN,LAL
2023-03-04,Toronto Raptors,116,Washington Wizards,109,TOR,WAS
2023-03-04,Detroit Pistons,90,Cleveland Cavaliers,114,DET,CLE
2023-03-04,Atlanta Hawks,109,Miami Heat,117,ATL,MIA
2023-03-04,Houston Rockets,122,San Antonio Spurs,110,HOU,SAS
2023-03-04,Philadelphia 76ers,133,Milwaukee Bucks,130,PHI,MIL
2023-03-04,Minnesota Timberwolves,138,Sacramento Kings,134,MIN,SAC
2023-03-05,Phoenix Suns,130,Dallas Mavericks,126,PHX,DAL
2023-03-05,Indiana Pacers,125,Chicago Bulls,122,IND,CHI
2023-03-05,Golden State Warriors,105,Los Angeles Lakers,113,GSW,LAL
2023-03-05,Charlotte Hornets,86,Brooklyn Nets,102,CHA,BKN
2023-03-05,Portland Trail Blazers,122,Orlando Magic,119,POR,ORL
2023-03-05,San Antonio Spurs,110,Houston Rockets,142,SAS,HOU
2023-03-05,Utah Jazz,119,Oklahoma City Thunder,129,UTA,OKC
2023-03-05,New York Knicks,131,Boston Celtics,129,NYK,BOS
2023-03-05,Milwaukee Bucks,117,Washington Wizards,111,MIL,WAS
2023-03-05,Memphis Grizzlies,129,Los Angeles Clippers,135,MEM,LAC
2023-03-06,Boston Celtics,114,Cleveland Cavaliers,118,BOS,CLE
2023-03-06,Portland Trail Blazers,110,Detroit Pistons,104,POR,DET
2023-03-06,Philadelphia 76ers,147,Indiana Pacers,143,PHI,IND
2023-03-06,Atlanta Hawks,128,Miami Heat,130,ATL,MIA
2023-03-06,Toronto Raptors,113,Denver Nuggets,118,TOR,DEN
2023-03-06,New Orleans Pelicans,108,Sacramento Kings,123,NOP,SAC
2023-03-07,Washington Wizards,119,Detroit Pistons,117,WAS,DET
2023-03-07,Milwaukee Bucks,134,Orlando Magic,123,MIL,ORL
2023-03-07,Philadelphia 76ers,117,Minnesota Timberwolves,94,PHI,MIN
2023-03-07,Charlotte Hornets,112,New York Knicks,105,CHA,NYK
2023-03-07,Brooklyn Nets,118,Houston Rockets,96,BKN,HOU
2023-03-07,Golden State Warriors,128,Oklahoma City Thunder,137,GSW,OKC
2023-03-07,Utah Jazz,116,Dallas Mavericks,120,UTA,DAL
2023-03-07,Memphis Grizzlies,103,Los Angeles Lakers,112,MEM,LAL
2023-03-08,Atlanta Hawks,122,Washington Wizards,120,ATL,WAS
2023-03-08,Portland Trail Blazers,93,Boston Celtics,115,POR,BOS
2023-03-08,Cleveland Cavaliers,104,Miami Heat,100,CLE,MIA
2023-03-08,Dallas Mavericks,106,New Orleans Pelicans,113,DAL,NOP
2023-03-08,Chicago Bulls,117,Denver Nuggets,96,CHI,DEN
2023-03-08,Oklahoma City Thunder,101,Phoenix Suns,132,OKC,PHX
2023-03-08,Toronto Raptors,100,Los Angeles Clippers,108,TOR,LAC
2023-03-09,Charlotte Hornets,113,Detroit Pistons,103,CHA,DET
2023-03-09,Houston Rockets,125,Indiana Pacers,134,HOU,IND
2023-03-09,Utah Jazz,131,Orlando Magic,124,UTA,ORL
2023-03-09,Golden State Warriors,110,Memphis Grizzlies,131,GSW,MEM
2023-03-09,Brooklyn Nets,113,Milwaukee Bucks,118,BKN,MIL
2023-03-09,New York Knicks,117,Sacramento Kings,122,NYK,SAC
2023-03-10,Portland Trail Blazers,119,Philadelphia 76ers,120,POR,PHI
2023-03-10,Atlanta Hawks,114,Washington Wizards,107,ATL,WAS
2023-03-10,Cleveland Cavaliers,115,Miami Heat,119,CLE,MIA
2023-03-10,Brooklyn Nets,124,Minnesota Timberwolves,123,BKN,MIN
2023-03-10,Denver Nuggets,120,San Antonio Spurs,128,DEN,SAS
2023-03-10,Toronto Raptors,112,Los Angeles Lakers,122,TOR,LAL
2023-03-11,New York Knicks,95,Los Angeles Clippers,106,NYK,LAC
2023-03-11,Utah Jazz,119,Charlotte Hornets,111,UTA,CHA
2023-03-11,Indiana Pacers,121,Detroit Pistons,115,IND,DET
2023-03-11,Miami Heat,114,Orlando Magic,126,MIA,ORL
2023-03-11,Boston Celtics,134,Atlanta Hawks,125,BOS,ATL
2023-03-11,Chicago Bulls,119,Houston Rockets,111,CHI,HOU
2023-03-11,Dallas Mavericks,108,Memphis Grizzlies,112,DAL,MEM
2023-03-11,Milwaukee Bucks,116,Golden State Warriors,125,MIL,GSW
2023-03-11,Oklahoma City Thunder,110,New Orleans Pelicans,96,OKC,NOP
2023-03-11,Sacramento Kings,128,Phoenix Suns,119,SAC,PHX
2023-03-12,Brooklyn Nets,122,Denver Nuggets,120,BKN,DEN
2023-03-12,Cleveland Cavaliers,114,Charlotte Hornets,108,CLE,CHA
2023-03-12,Washington Wizards,93,Philadelphia 76ers,112,WAS,PHI
2023-03-12,Portland Trail Blazers,110,New Orleans Pelicans,127,POR,NOP
2023-03-12,Oklahoma City Thunder,102,San Antonio Spurs,90,OKC,SAS
2023-03-12,New York Knicks,112,Los Angeles Lakers,108,NYK,LAL
2023-03-13,Indiana Pacers,97,Detroit Pistons,117,IND,DET
2023-03-13,Minnesota Timberwolves,136,Atlanta Hawks,115,MIN,ATL
2023-03-13,Memphis Grizzlies,104,Dallas Mavericks,88,MEM,DAL
2023-03-13,Utah Jazz,115,Miami Heat,119,UTA,MIA
2023-03-13,Boston Celtics,109,Houston Rockets,111,BOS,HOU
2023-03-13,Phoenix Suns,112,Golden State Warriors,123,PHX,GSW
2023-03-13,Milwaukee Bucks,133,Sacramento Kings,124,MIL,SAC
2023-03-14,Cleveland Cavaliers,120,Charlotte Hornets,104,CLE,CHA
2023-03-14,Detroit Pistons,97,Washington Wizards,117,DET,WAS
2023-03-14,Denver Nuggets,110,Toronto Raptors,125,DEN,TOR
2023-03-14,Los Angeles Lakers,123,New Orleans Pelicans,108,LAL,NOP
2023-03-14,Brooklyn Nets,107,Oklahoma City Thunder,121,BKN,OKC
2023-03-14,Orlando Magic,114,San Antonio Spurs,132,ORL,SAS
2023-03-14,Milwaukee Bucks,116,Phoenix Suns,104,MIL,PHX
2023-03-14,New York Knicks,123,Portland Trail Blazers,107,NYK,POR
2023-03-15,Philadelphia 76ers,118,Cleveland Cavaliers,109,PHI,CLE
2023-03-15,Memphis Grizzlies,119,Miami Heat,138,MEM,MIA
2023-03-15,Sacramento Kings,117,Chicago Bulls,114,SAC,CHI
2023-03-15,Los Angeles Lakers,110,Houston Rockets,114,LAL,HOU
2023-03-15,Boston Celtics,104,Minnesota Timberwolves,102,BOS,MIN
2023-03-15,Dallas Mavericks,137,San Antonio Spurs,128,DAL,SAS
2023-03-15,Golden State Warriors,126,Los Angeles Clippers,134,GSW,LAC
2023-03-16,Denver Nuggets,119,Detroit Pistons,100,DEN,DET
2023-03-16,Sacramento Kings,101,Brooklyn Nets,96,SAC,BKN
2023-03-16,Oklahoma City Thunder,111,Toronto Raptors,128,OKC,TOR
2023-03-16,Indiana Pacers,139,Milwaukee Bucks,123,IND,MIL
2023-03-16,Orlando Magic,113,Phoenix Suns,116,ORL,PHX
2023-03-17,Philadelphia 76ers,121,Charlotte Hornets,82,PHI,CHA
2023-03-17,Golden State Warriors,119,Atlanta Hawks,127,GSW,ATL
2023-03-17,Washington Wizards,94,Cleveland Cavaliers,117,WAS,CLE
2023-03-17,Minnesota Timberwolves,131,Chicago Bulls,139,MIN,CHI
2023-03-17,New Orleans Pelicans,112,Houston Rockets,114,NOP,HOU
2023-03-17,Memphis Grizzlies,126,San Antonio Spurs,120,MEM,SAS
2023-03-17,Boston Celtics,126,Portland Trail Blazers,112,BOS,POR
2023-03-17,Dallas Mavericks,111,Los Angeles Lakers,110,DAL,LAL
2023-03-18,Denver Nuggets,110,New York Knicks,116,DEN,NYK
2023-03-18,Orlando Magic,113,Los Angeles Clippers,108,ORL,LAC
2023-03-18,Philadelphia 76ers,141,Indiana Pacers,121,PHI,IND
2023-03-18,Minnesota Timberwolves,107,Toronto Raptors,122,MIN,TOR
2023-03-18,Miami Heat,99,Chicago Bulls,113,MIA,CHI
2023-03-18,Golden State Warriors,119,Memphis Grizzlies,133,GSW,MEM
2023-03-18,Sacramento Kings,132,Washington Wizards,118,SAC,WAS
2023-03-18,Boston Celtics,117,Utah Jazz,118,BOS,UTA
2023-03-19,Denver Nuggets,108,Brooklyn Nets,102,DEN,BKN
2023-03-19,Phoenix Suns,120,Oklahoma City Thunder,124,PHX,OKC
2023-03-19,Atlanta Hawks,118,San Antonio Spurs,126,ATL,SAS
2023-03-19,Miami Heat,112,Detroit Pistons,100,MIA,DET
2023-03-19,New Orleans Pelicans,117,Houston Rockets,107,NOP,HOU
2023-03-19,Toronto Raptors,111,Milwaukee Bucks,118,TOR,MIL
2023-03-19,Los Angeles Clippers,117,Portland Trail Blazers,102,LAC,POR
2023-03-19,Orlando Magic,105,Los Angeles Lakers,111,ORL,LAL
2023-03-20,Indiana Pacers,109,Charlotte Hornets,115,IND,CHA
2023-03-20,Chicago Bulls,109,Philadelphia 76ers,105,CHI,PHI
2023-03-20,Minnesota Timberwolves,140,New York Knicks,134,MIN,NYK
2023-03-20,Golden State Warriors,121,Houston Rockets,108,GSW,HOU
2023-03-20,Dallas Mavericks,108,Memphis Grizzlies,112,DAL,MEM
2023-03-20,Sacramento Kings,120,Utah Jazz,128,SAC,UTA
2023-03-21,Washington Wizards,112,Orlando Magic,122,WAS,ORL
2023-03-21,Detroit Pistons,107,Atlanta Hawks,129,DET,ATL
2023-03-21,Cleveland Cavaliers,115,Brooklyn Nets,109,CLE,BKN
2023-03-21,San Antonio Spurs,84,New Orleans Pelicans,119,SAS,NOP
2023-03-21,Boston Celtics,132,Sacramento Kings,109,BOS,SAC
2023-03-21,Oklahoma City Thunder,101,Los Angeles Clippers,100,OKC,LAC
2023-03-22,Denver Nuggets,118,Washington Wizards,104,DEN,WAS
2023-03-22,Golden State Warriors,127,Dallas Mavericks,125,GSW,DAL
2023-03-22,New York Knicks,120,Miami Heat,127,NYK,MIA
2023-03-22,Indiana Pacers,118,Toronto Raptors,114,IND,TOR
2023-03-22,Philadelphia 76ers,116,Chicago Bulls,91,PHI,CHI
2023-03-22,Houston Rockets,125,Memphis Grizzlies,130,HOU,MEM
2023-03-22,San Antonio Spurs,94,Milwaukee Bucks,130,SAS,MIL
2023-03-22,Atlanta Hawks,124,Minnesota Timberwolves,125,ATL,MIN
2023-03-22,Portland Trail Blazers,127,Utah Jazz,115,POR,UTA
2023-03-22,Phoenix Suns,111,Los Angeles Lakers,122,PHX,LAL
2023-03-23,New York Knicks,106,Orlando Magic,111,NYK,ORL
2023-03-23,Cleveland Cavaliers,116,Brooklyn Nets,114,CLE,BKN
2023-03-23,Charlotte Hornets,96,New Orleans Pelicans,115,CHA,NOP
2023-03-23,Oklahoma City Thunder,105,Los Angeles Clippers,127,OKC,LAC
2023-03-24,Indiana Pacers,95,Boston Celtics,120,IND,BOS
